ID;ORT;REGSCHL;STRASSE;STAND
3941870;"Petershagen";"05770028";"Heidkamp";
3942249;"Petershagen";"05770028";"Heimser Ortbruch";
3942250;"Petershagen";"05770028";"Heimser Riehe";
3942251;"Petershagen";"05770028";"Heimser Str.";
3942558;"Petershagen";"05770028";"Heinrich-Wiegmann-Weg";
3942252;"Petershagen";"05770028";"Heisterholzstr.";
3941871;"Petershagen";"05770028";"Helenenweg";
3941872;"Petershagen";"05770028";"Helgoländer Str.";
3942253;"Petershagen";"05770028";"Hellebach";
3942254;"Petershagen";"05770028";"Hellermannstr.";
3942255;"Petershagen";"05770028";"Hespeweg";
3942256;"Petershagen";"05770028";"Hesterfeldstr.";
3942257;"Petershagen";"05770028";"Heuken";
3941873;"Petershagen";"05770028";"Hilgenweg";
3942258;"Petershagen";"05770028";"Hinterm Felde";
3942259;"Petershagen";"05770028";"Hippenweg";
3941874;"Petershagen";"05770028";"Hirschberger Str.";
3942544;"Petershagen";"05770028";"Höckriges Feld";
3941854;"Petershagen";"05770028";"Höfeweg";
3942235;"Petershagen";"05770028";"Högenweg";
3942260;"Petershagen";"05770028";"Hohe Gartenstr.";
3941875;"Petershagen";"05770028";"Hohe Str.";
3941876;"Petershagen";"05770028";"Hoher Weg";
3941877;"Petershagen";"05770028";"Hohoffstr.";
3942261;"Petershagen";"05770028";"Holge";
3942236;"Petershagen";"05770028";"Höltkamp";
3941878;"Petershagen";"05770028";"Holzhauser Str.";
3941879;"Petershagen";"05770028";"Holzheide";
3941880;"Petershagen";"05770028";"Holzkamp";
3941881;"Petershagen";"05770028";"Holzstr.";
3941855;"Petershagen";"05770028";"Höpenweg";
3941882;"Petershagen";"05770028";"Hopfenbergstr.";
3942262;"Petershagen";"05770028";"Hoppenberg";
3942237;"Petershagen";"05770028";"Höppners Kamp";
3942238;"Petershagen";"05770028";"Hörster Brink";
3941883;"Petershagen";"05770028";"Horstweg";
3942269;"Petershagen";"05770028";"Hüllhorst";
3942560;"Petershagen";"05770028";"Hundeloh";
3941884;"Petershagen";"05770028";"Hundestr.";
3941885;"Petershagen";"05770028";"Hungerkamp";
3942270;"Petershagen";"05770028";"Ilsberg";
3942271;"Petershagen";"05770028";"Ilsebäumen";
3942272;"Petershagen";"05770028";"Ilser Brink";
3942273;"Petershagen";"05770028";"Ilser Buschrott";
3942274;"Petershagen";"05770028";"Ilser Dorf";
3942275;"Petershagen";"05770028";"Ilser Dorfeck";
3942276;"Petershagen";"05770028";"Ilser Feuerschicht";
3942277;"Petershagen";"05770028";"Ilser Gehlberg";
3942278;"Petershagen";"05770028";"Ilser Heidkamp";
3942279;"Petershagen";"05770028";"Ilser Landstr.";
3942280;"Petershagen";"05770028";"Ilser Postweg";
3942281;"Petershagen";"05770028";"Ilser Rott";
3942282;"Petershagen";"05770028";"Ilser Schilp";
3942283;"Petershagen";"05770028";"Ilser Schmiedeweg";
3942548;"Petershagen";"05770028";"Ilser Steinbrink";
3942284;"Petershagen";"05770028";"Ilser Str.";
3942285;"Petershagen";"05770028";"Ilserheider Str.";
3942286;"Petershagen";"05770028";"Ilsweg";
3942287;"Petershagen";"05770028";"Ilveser Holz";
3942288;"Petershagen";"05770028";"Ilveser Str.";
3942289;"Petershagen";"05770028";"Im Brinke";
3941886;"Petershagen";"05770028";"Im Bruch";
3942290;"Petershagen";"05770028";"Im Dicken";
3941887;"Petershagen";"05770028";"Im Dorf";
3941888;"Petershagen";"05770028";"Im Dreieck";
3942292;"Petershagen";"05770028";"Im Dreschenfeld";
3941889;"Petershagen";"05770028";"Im Erlengrund";
3941890;"Petershagen";"05770028";"Im Esch";
3942293;"Petershagen";"05770028";"Im Forsten";
3942534;"Petershagen";"05770028";"Im Forsthaus-Eck";
3941891;"Petershagen";"05770028";"Im Grund";
3941892;"Petershagen";"05770028";"Im Grünen";
3941893;"Petershagen";"05770028";"Im Klei";
3942294;"Petershagen";"05770028";"Im Kurzen Grund";
3941894;"Petershagen";"05770028";"Im Lerchenfeld";
3941895;"Petershagen";"05770028";"Im Loh";
3942295;"Petershagen";"05770028";"Im Ohr";
3941896;"Petershagen";"05770028";"Im Ort";
3942296;"Petershagen";"05770028";"Im Piewitzfeld";
3941897;"Petershagen";"05770028";"Im Rott";
3942297;"Petershagen";"05770028";"Im Schaffeld";
3941898;"Petershagen";"05770028";"Im Sundern";
3941899;"Petershagen";"05770028";"Im Winkel";
3941900;"Petershagen";"05770028";"Immengarten";
3942298;"Petershagen";"05770028";"In den Bülten";
3942299;"Petershagen";"05770028";"In den Dannen";
3941901;"Petershagen";"05770028";"In den Wiesen";
3941902;"Petershagen";"05770028";"In der Bünte";
3942300;"Petershagen";"05770028";"In der Galgenheide";
3942301;"Petershagen";"05770028";"In der Geest";
3942302;"Petershagen";"05770028";"In der Tucht";
3941903;"Petershagen";"05770028";"Industriestr.";
3941904;"Petershagen";"05770028";"Jagdweg";
3942311;"Petershagen";"05770028";"Jägerhütte";
3941906;"Petershagen";"05770028";"Jägerweg";
3941905;"Petershagen";"05770028";"Jahnstr.";
3942308;"Petershagen";"05770028";"Jammerbeeke";
3942309;"Petershagen";"05770028";"Jasperstr.";
3942310;"Petershagen";"05770028";"Johann-Volkening-Str.";
3942303;"Petershagen";"05770028";"Jösser Dorfstr.";
3942304;"Petershagen";"05770028";"Jösser Höpen";
3942305;"Petershagen";"05770028";"Jösser Kirchweg";
3942306;"Petershagen";"05770028";"Jösser Loge";
3942307;"Petershagen";"05770028";"Jösser Weg";
3942335;"Petershagen";"05770028";"Kälberbreite";
3941932;"Petershagen";"05770028";"Kämpenweg";
3942312;"Petershagen";"05770028";"Kampsbrede";
3941909;"Petershagen";"05770028";"Kampstr.";
3941910;"Petershagen";"05770028";"Kanalstr.";
3942313;"Petershagen";"05770028";"Kanalufer";
3941911;"Petershagen";"05770028";"Kantstr.";
3942314;"Petershagen";"05770028";"Kapellenort";
3941912;"Petershagen";"05770028";"Kapellenweg";
3942315;"Petershagen";"05770028";"Karkhoff";
3942530;"Petershagen";"05770028";"Karolinger Weg";
3942339;"Petershagen";"05770028";"Kätchenburgweg";
3941913;"Petershagen";"05770028";"Kerkweg";
3941914;"Petershagen";"05770028";"Kiebitzweg";
3941915;"Petershagen";"05770028";"Kiefernweg";
3941916;"Petershagen";"05770028";"Kirchstr.";
3942316;"Petershagen";"05770028";"Kirschensteg";
3942318;"Petershagen";"05770028";"Klappenburg";
3941917;"Petershagen";"05770028";"Kleekamp";
3942319;"Petershagen";"05770028";"Kleemeier Ring";
3942320;"Petershagen";"05770028";"Kleibergkamp";
3942321;"Petershagen";"05770028";"Kleibergstr.";
3941918;"Petershagen";"05770028";"Kleiberweg";
3942322;"Petershagen";"05770028";"Kleine Geest";
3942323;"Petershagen";"05770028";"Kleiriehe";
3941919;"Petershagen";"05770028";"Klinkerweg";
3941920;"Petershagen";"05770028";"Klockenbrink";
3942545;"Petershagen";"05770028";"Klöpperfeld";
3942317;"Petershagen";"05770028";"Klöpperort";
3942324;"Petershagen";"05770028";"Klosterforst";
3941921;"Petershagen";"05770028";"Klosterweg";
3942325;"Petershagen";"05770028";"Kluckhorn";
3942327;"Petershagen";"05770028";"Klünnerberg";
3942326;"Petershagen";"05770028";"Klusberg";
3942328;"Petershagen";"05770028";"Knickstr.";
3942329;"Petershagen";"05770028";"Kocks Diek";
3942330;"Petershagen";"05770028";"Kohlhorst";
3941907;"Petershagen";"05770028";"Königsmühle";
3941908;"Petershagen";"05770028";"Königstr.";
3941922;"Petershagen";"05770028";"Koppelweg";
3941923;"Petershagen";"05770028";"Kornweg";
3942331;"Petershagen";"05770028";"Kraftwerksiedlung";
3941924;"Petershagen";"05770028";"Kreisstr.";
3941925;"Petershagen";"05770028";"Kreuzstr.";
3941926;"Petershagen";"05770028";"Kronsbrink";
3941927;"Petershagen";"05770028";"Kuckuckstr.";
3942332;"Petershagen";"05770028";"Kuhhorn";
3941928;"Petershagen";"05770028";"Kuhlenstr.";
3942340;"Petershagen";"05770028";"Kükenpaulsweg";
3942333;"Petershagen";"05770028";"Kunkgang";
3942341;"Petershagen";"05770028";"Küntkenhof";
3942334;"Petershagen";"05770028";"Kurskamp";
3942551;"Petershagen";"05770028";"Kurze Plaße";
3941929;"Petershagen";"05770028";"Kurze Str.";
3941931;"Petershagen";"05770028";"Kurzer Weg";
3941934;"Petershagen";"05770028";"Lahder Str.";
3942343;"Petershagen";"05770028";"Lambertsweg";
3941935;"Petershagen";"05770028";"Landeshuter Str.";
3942344;"Petershagen";"05770028";"Landriehe";
3941936;"Petershagen";"05770028";"Lange Breede";
3941937;"Petershagen";"05770028";"Lange Str.";
3942345;"Petershagen";"05770028";"Lavelsloher Str.";
3941938;"Petershagen";"05770028";"Lehmkuhle";
3941939;"Petershagen";"05770028";"Leinengasse";
3941940;"Petershagen";"05770028";"Lembergstr.";
3942346;"Petershagen";"05770028";"Lemgen Ohr";
3941941;"Petershagen";"05770028";"Lerchenweg";
3941942;"Petershagen";"05770028";"Libellenweg";
3941943;"Petershagen";"05770028";"Lichtenberg";
3942347;"Petershagen";"05770028";"Liebliches Tal";
3941944;"Petershagen";"05770028";"Liegnitzer Str.";
3942348;"Petershagen";"05770028";"Lindenauer Str.";
3941945;"Petershagen";"05770028";"Lindenstr.";
3942349;"Petershagen";"05770028";"Lindheide";
3941946;"Petershagen";"05770028";"Loccumer Str.";
3942350;"Petershagen";"05770028";"Logeweg";
3941947;"Petershagen";"05770028";"Loggerweg";
3941948;"Petershagen";"05770028";"Loher Str.";
3941949;"Petershagen";"05770028";"Lohkamp";
3941950;"Petershagen";"05770028";"Lohweg";
3941933;"Petershagen";"05770028";"Lönsweg";
3942342;"Petershagen";"05770028";"Löösenweg";
3942559;"Petershagen";"05770028";"Löwekengarten";
3942352;"Petershagen";"05770028";"Lüerkamp";
3942353;"Petershagen";"05770028";"Lüerweg";
3941951;"Petershagen";"05770028";"Luisenweg";
3942351;"Petershagen";"05770028";"Lusebrink";
3942355;"Petershagen";"05770028";"Lütke Heide";
3942356;"Petershagen";"05770028";"Lütke Klanhorst";
3942357;"Petershagen";"05770028";"Lüttge Str.";
3942360;"Petershagen";"05770028";"Maaslinger Dorfstr.";
3942361;"Petershagen";"05770028";"Maaslinger Grenzweg";
3942363;"Petershagen";"05770028";"Maaslinger Str.";
3942364;"Petershagen";"05770028";"Mariahöh";
3941953;"Petershagen";"05770028";"Marienweg";
3941954;"Petershagen";"05770028";"Marschweg";
3942365;"Petershagen";"05770028";"Maschbruch";
3941955;"Petershagen";"05770028";"Maschstr.";
3942366;"Petershagen";"05770028";"Masloh";
3942367;"Petershagen";"05770028";"Masloher Brunnenweg";
3941956;"Petershagen";"05770028";"Meerstr.";
3942368;"Petershagen";"05770028";"Meierdiek";
3942369;"Petershagen";"05770028";"Meierend";
3942370;"Petershagen";"05770028";"Meierhöfe";
3942371;"Petershagen";"05770028";"Meiers Lööse";
3942541;"Petershagen";"05770028";"Meierwisk";
3941957;"Petershagen";"05770028";"Meisenweg";
3942372;"Petershagen";"05770028";"Meßlinger Dorfstr.";
3942373;"Petershagen";"05770028";"Meßlinger Mühle";
3942374;"Petershagen";"05770028";"Meßlinger Str.";
3941958;"Petershagen";"05770028";"Mindener Str.";
3942375;"Petershagen";"05770028";"Mitteldorf";
3941959;"Petershagen";"05770028";"Mittelweg";
3941952;"Petershagen";"05770028";"Möllers Kamp";
3942358;"Petershagen";"05770028";"Möllskamp";
3942359;"Petershagen";"05770028";"Mönkehüttenring";
3942376;"Petershagen";"05770028";"Moorbusch";
3942377;"Petershagen";"05770028";"Moorfeld";
3942378;"Petershagen";"05770028";"Morhoffstr.";
3941961;"Petershagen";"05770028";"Mühlenberg";
3941962;"Petershagen";"05770028";"Mühlenweg";
3941960;"Petershagen";"05770028";"Museumsweg";
3942379;"Petershagen";"05770028";"Müsleringer Str.";
3941965;"Petershagen";"05770028";"Nachtigallenstr.";
3942380;"Petershagen";"05770028";"Neerenweg";
3941966;"Petershagen";"05770028";"Neue Str.";
3942381;"Petershagen";"05770028";"Neuenknicker Str.";
3941967;"Petershagen";"05770028";"Neuer Graben";
3942382;"Petershagen";"05770028";"Neuer Postdamm";
3941968;"Petershagen";"05770028";"Neuhof";
3942383;"Petershagen";"05770028";"Neuhofer Weg";
3942540;"Petershagen";"05770028";"Neustädter Breede";
3941969;"Petershagen";"05770028";"Nienburger Str.";
3942384;"Petershagen";"05770028";"Nollenberg";
3941970;"Petershagen";"05770028";"Nordfeld";
3941971;"Petershagen";"05770028";"Nordholzer Str.";
3941972;"Petershagen";"05770028";"Nordstr.";
3941973;"Petershagen";"05770028";"Normannstr.";
3942385;"Petershagen";"05770028";"Nottbünte";
3941974;"Petershagen";"05770028";"Nußbaumweg";
3942432;"Petershagen";"05770028";"Öspersteg";
3942001;"Petershagen";"05770028";"Ösperweg";
3942433;"Petershagen";"05770028";"Ösperwiesen";
3942386;"Petershagen";"05770028";"Ossenweider Weg";
3941975;"Petershagen";"05770028";"Osterbruch";
3942387;"Petershagen";"05770028";"Osterend";
3941976;"Petershagen";"05770028";"Osterfeldstr.";
3941977;"Petershagen";"05770028";"Osterhop";
3941978;"Petershagen";"05770028";"Osterkamp";
3941979;"Petershagen";"05770028";"Ostertor";
3941980;"Petershagen";"05770028";"Ostring";
3942434;"Petershagen";"05770028";"Östringhusen";
3941981;"Petershagen";"05770028";"Oststr.";
3942388;"Petershagen";"05770028";"Ovenstädter Str.";
3941982;"Petershagen";"05770028";"Papenacker";
3941983;"Petershagen";"05770028";"Pappelgrund";
3941984;"Petershagen";"05770028";"Parkstr.";
3942557;"Petershagen";"05770028";"Paschbreite";
3942389;"Petershagen";"05770028";"Paschebruch";
3942390;"Petershagen";"05770028";"Pastor-Albert-Clos-Str.";
3941985;"Petershagen";"05770028";"Pastorenfeld";
3942391;"Petershagen";"05770028";"Peperhof";
3942392;"Petershagen";"05770028";"Perskamp";
3942393;"Petershagen";"05770028";"Persring";
3941986;"Petershagen";"05770028";"Petershäger Weg";
3941987;"Petershagen";"05770028";"Peterskamp";
3941988;"Petershagen";"05770028";"Pivitt";
3942394;"Petershagen";"05770028";"Piwitsberg";
3942395;"Petershagen";"05770028";"Piwitskuhle";
3942396;"Petershagen";"05770028";"Plassweg";
3942397;"Petershagen";"05770028";"Pollhorn";
3941989;"Petershagen";"05770028";"Pommergasse";
3941990;"Petershagen";"05770028";"Poststr.";
3942531;"Petershagen";"05770028";"Pranges Garten";
3942398;"Petershagen";"05770028";"Präsidentenweg";
3942399;"Petershagen";"05770028";"Quetzer Heide";
3942400;"Petershagen";"05770028";"Quetzer Heue";
3942401;"Petershagen";"05770028";"Quetzer Lehmkuhle";
3942402;"Petershagen";"05770028";"Quetzer Ohr";
3942403;"Petershagen";"05770028";"Quetzer Timpen";
3942404;"Petershagen";"05770028";"Quetzerfeld";
3942405;"Petershagen";"05770028";"Quinheide";
3942406;"Petershagen";"05770028";"Quinheider Eck";
3942407;"Petershagen";"05770028";"Quinheider Mühle";
3942408;"Petershagen";"05770028";"Quinheider Str.";
3942411;"Petershagen";"05770028";"Raderhorster Ellerbruch";
3942412;"Petershagen";"05770028";"Raderhorster Ring";
3942413;"Petershagen";"05770028";"Rahenweg";
3941991;"Petershagen";"05770028";"Raiffeisenweg";
3941992;"Petershagen";"05770028";"Ravensberg";
3942414;"Petershagen";"05770028";"Reethorst";
3942415;"Petershagen";"05770028";"Regel";
3942416;"Petershagen";"05770028";"Riehe Höfe";
3942417;"Petershagen";"05770028";"Riehegrund";
3942418;"Petershagen";"05770028";"Rieheweg";
3941993;"Petershagen";"05770028";"Ringstr.";
3942419;"Petershagen";"05770028";"Rippenwall";
3941994;"Petershagen";"05770028";"Rodenberger Str.";
3942420;"Petershagen";"05770028";"Roggengarten";
3942409;"Petershagen";"05770028";"Röhden";
3942410;"Petershagen";"05770028";"Röhdener Weg";
3941995;"Petershagen";"05770028";"Rombachstr.";
3942421;"Petershagen";"05770028";"Rosenfeld";
3941996;"Petershagen";"05770028";"Rosengarten";
3942422;"Petershagen";"05770028";"Rosenhäger Brink";
3942423;"Petershagen";"05770028";"Rosenhäger Bruch";
3942424;"Petershagen";"05770028";"Rosenhäger Ecke";
3942425;"Petershagen";"05770028";"Rosenhäger Grund";
3942426;"Petershagen";"05770028";"Rosenhäger Hauve";
3942427;"Petershagen";"05770028";"Rosenhäger Kamp";
3942428;"Petershagen";"05770028";"Rosenhäger Riede";
3942429;"Petershagen";"05770028";"Rosenhäger Str.";
3941997;"Petershagen";"05770028";"Rosenhof";
3941998;"Petershagen";"05770028";"Rosenweg";
3941999;"Petershagen";"05770028";"Roter Weg";
3942430;"Petershagen";"05770028";"Rothe Mühle";
3942000;"Petershagen";"05770028";"Rothehof";
3942543;"Petershagen";"05770028";"Rudolf-Hergt-Weg";
3942431;"Petershagen";"05770028";"Ruhhorn";
3942002;"Petershagen";"05770028";"Sachsenweg";
3942003;"Petershagen";"05770028";"Sackstr.";
3942435;"Petershagen";"05770028";"Salkamp";
3942004;"Petershagen";"05770028";"Sandberg";
3942436;"Petershagen";"05770028";"Sandgraben";
3942005;"Petershagen";"05770028";"Sandkuhle";
3942024;"Petershagen";"05770028";"Schäferweg";
3942437;"Petershagen";"05770028";"Schafhorst";
3942006;"Petershagen";"05770028";"Schaftrift";
3942007;"Petershagen";"05770028";"Schaumburger Str.";
3942532;"Petershagen";"05770028";"Schellerhauer Str.";
3942008;"Petershagen";"05770028";"Scheunenweg";
3942438;"Petershagen";"05770028";"Schierberg";
3942439;"Petershagen";"05770028";"Schierenbeuken";
3942440;"Petershagen";"05770028";"Schiereneiken";
3942441;"Petershagen";"05770028";"Schierenhorst";
3942009;"Petershagen";"05770028";"Schifferstr.";
3942010;"Petershagen";"05770028";"Schillerstr.";
3942442;"Petershagen";"05770028";"Schillingskamp";
3942443;"Petershagen";"05770028";"Schlagenfeld";
3942444;"Petershagen";"05770028";"Schloort";
3942013;"Petershagen";"05770028";"Schloß";
3942445;"Petershagen";"05770028";"Schloßfreiheit";
3942014;"Petershagen";"05770028";"Schloßstr.";
3942446;"Petershagen";"05770028";"Schlüts Kamp";
3942447;"Petershagen";"05770028";"Schmede Breen";
3942015;"Petershagen";"05770028";"Schmiedeweg";
3942448;"Petershagen";"05770028";"Schneckenring";
3942449;"Petershagen";"05770028";"Schnetbrink";
3942016;"Petershagen";"05770028";"Schraderweg";
3942450;"Petershagen";"05770028";"Schramholz";
3942017;"Petershagen";"05770028";"Schulberg";
3942018;"Petershagen";"05770028";"Schuldamm";
3942025;"Petershagen";"05770028";"Schülerweg";
3942019;"Petershagen";"05770028";"Schulkamp";
3942020;"Petershagen";"05770028";"Schulstr.";
3942452;"Petershagen";"05770028";"Schünenkamp";
3942453;"Petershagen";"05770028";"Schünenriehe";
3942454;"Petershagen";"05770028";"Schüttewiesen";
3942021;"Petershagen";"05770028";"Schwalbenstr.";
3942022;"Petershagen";"05770028";"Schwarzer Weg";
3942451;"Petershagen";"05770028";"Schwefeld";
3942023;"Petershagen";"05770028";"Schweidnitzer Str.";
3942026;"Petershagen";"05770028";"Seeberg";
3942455;"Petershagen";"05770028";"Seelenfelder Str.";
3942456;"Petershagen";"05770028";"Seelhorster Str.";
3942027;"Petershagen";"05770028";"Sonnenberg";
3942028;"Petershagen";"05770028";"Sonnenweg";
3942029;"Petershagen";"05770028";"Sparkassenstr.";
3942030;"Petershagen";"05770028";"Speckenweg";
3942457;"Petershagen";"05770028";"Spiekerberg";
3942031;"Petershagen";"05770028";"Sportweg";
3942458;"Petershagen";"05770028";"Stallstätte";
3942032;"Petershagen";"05770028";"Starenweg";
3942459;"Petershagen";"05770028";"Stehbrink";
3942460;"Petershagen";"05770028";"Steinallern";
3942033;"Petershagen";"05770028";"Steinbreite";
3942461;"Petershagen";"05770028";"Steinhorn";
3942034;"Petershagen";"05770028";"Steinkamp";
3942462;"Petershagen";"05770028";"Stemmer Str.";
3942035;"Petershagen";"05770028";"Stieglitzweg";
3942036;"Petershagen";"05770028";"Stiller Weg";
3942463;"Petershagen";"05770028";"Stoffersweg";
3942037;"Petershagen";"05770028";"Stolzenauer Str.";
3942464;"Petershagen";"05770028";"Straußenweg";
3942038;"Petershagen";"05770028";"Streitmoor";
3942465;"Petershagen";"05770028";"Striethorn";
3942467;"Petershagen";"05770028";"Südfelder Dorfstr.";
3942039;"Petershagen";"05770028";"Südfelder Str.";
3942040;"Petershagen";"05770028";"Südstr.";
3942466;"Petershagen";"05770028";"Sulauer Str.";
3942533;"Petershagen";"05770028";"Sumpfstr.";
3942468;"Petershagen";"05770028";"Süntkebrink";
3942041;"Petershagen";"05770028";"Talmühle";
3942042;"Petershagen";"05770028";"Talweg";
3942469;"Petershagen";"05770028";"Tannengarten";
3942043;"Petershagen";"05770028";"Tannengrund";
3942044;"Petershagen";"05770028";"Tannenweg";
3942045;"Petershagen";"05770028";"Taubenweg";
3942046;"Petershagen";"05770028";"Teichmühlenstr.";
3942047;"Petershagen";"05770028";"Tennisstr.";
3942561;"Petershagen";"05770028";"Thalkamp";
